contact,month,duration,pdays,previous,poutcome,emp.var.rate,cons.price.idx,euribor3m,nr.employed
0.0,2.0,-0.39351851851851855,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.0284766380978711,0.287596899224809
1.0,0.0,-0.2916666666666667,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9988941111418304,-0.712403100775191
1.0,0.0,-0.7685185185185185,0.0,1.0,1.0,-0.9062500000000001,-0.9314472252448285,-0.9684821675421621,-0.712403100775191
1.0,2.0,-0.39351851851851855,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.028753110312413628,0.287596899224809
0.0,0.0,0.7638888888888888,0.0,0.0,0.0,0.0,0.26659412404788396,0.0008294166436273469,0.0
1.0,8.0,2.537037037037037,0.0,0.0,0.0,-0.9062500000000001,-0.733405875952116,-0.9543820846004977,-0.712403100775191
1.0,0.0,-0.2962962962962963,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9684821675421621,-0.712403100775191
0.0,0.0,0.10185185185185185,0.0,0.0,0.0,0.0,0.26659412404788396,0.0,0.0
0.0,0.0,-0.39814814814814814,0.0,0.0,0.0,0.0,0.26659412404788396,0.0,0.0
1.0,2.0,-0.023148148148148147,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.029029582526955915,0.287596899224809
1.0,5.0,0.3425925925925926,0.0,1.0,1.0,-0.37500000000000006,-0.5973884657236064,-0.19463643903787686,0.0372093023255828
1.0,5.0,0.17592592592592593,0.0,0.0,0.0,-0.37500000000000006,-0.5973884657236064,-0.21592479955764463,0.0372093023255828
0.0,1.0,0.25,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.001935305501796979,0.287596899224809
0.0,0.0,-0.26851851851851855,0.0,0.0,0.0,0.0,0.26659412404788396,0.0005529444290848161,0.0
1.0,2.0,0.5231481481481481,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.029306054741498444,0.287596899224809
1.0,1.0,-0.4074074074074074,0.0,0.0,0.0,-1.25,-0.8552774755168705,-0.9939176112800664,-0.8899224806201564
1.0,7.0,-0.14351851851851852,0.0,2.0,1.0,-0.9062500000000001,-0.41349292709466456,-1.162012717721869,-1.4131782945736449
1.0,5.0,-0.16666666666666666,0.0,1.0,1.0,-0.37500000000000006,-0.5973884657236064,-0.2037600221177772,0.0372093023255828
1.0,2.0,-0.22685185185185186,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.029029582526955915,0.287596899224809
1.0,8.0,-0.6388888888888888,0.0,0.0,0.0,-0.9062500000000001,-0.733405875952116,-0.9654409731821952,-0.712403100775191
0.0,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.26659412404788396,-0.0002764722145425308,0.0
0.0,0.0,-0.20833333333333334,0.0,1.0,1.0,-0.9062500000000001,-0.9314472252448285,-0.9886646392037601,-0.712403100775191
1.0,1.0,1.8055555555555556,0.0,0.0,0.0,-1.25,-0.8552774755168705,-0.9966823334254908,-0.8899224806201564
0.0,1.0,1.0138888888888888,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.028200165883328566,0.287596899224809
0.0,8.0,-0.375,0.0,0.0,0.0,-0.9062500000000001,-0.733405875952116,-0.9543820846004977,-0.712403100775191
1.0,0.0,0.38425925925925924,0.0,1.0,1.0,-0.9062500000000001,-0.9314472252448285,-0.9836881393419962,-0.712403100775191
1.0,0.0,1.7222222222222223,0.0,1.0,1.0,-0.9062500000000001,-0.9314472252448285,-0.9759469173348079,-0.712403100775191
0.0,0.0,1.9351851851851851,0.0,0.0,0.0,0.0,0.26659412404788396,0.0,0.0
1.0,0.0,-0.4537037037037037,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9798175283384021,-0.712403100775191
1.0,0.0,-0.7407407407407407,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9886646392037601,-0.712403100775191
1.0,5.0,0.7407407407407407,0.0,0.0,0.0,-0.37500000000000006,-0.5973884657236064,-0.19463643903787686,0.0372093023255828
1.0,0.0,-0.3472222222222222,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9928117224218966,-0.712403100775191
0.0,5.0,-0.5416666666666666,0.0,1.0,1.0,-0.37500000000000006,-0.5973884657236064,-0.23113077135747864,0.0372093023255828
1.0,8.0,-0.18518518518518517,0.0,0.0,0.0,-0.9062500000000001,0.0,-1.1664362731545481,-1.4131782945736449
1.0,2.0,3.050925925925926,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.028753110312413628,0.287596899224809
1.0,2.0,-0.4398148148148148,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.029306054741498444,0.287596899224809
1.0,8.0,0.14351851851851852,0.0,0.0,0.0,-0.9062500000000001,-0.733405875952116,-0.9543820846004977,-0.712403100775191
1.0,5.0,1.7962962962962963,0.0,0.0,0.0,-0.37500000000000006,-0.5973884657236064,-0.23113077135747864,0.0372093023255828
1.0,0.0,1.037037037037037,0.0,1.0,1.0,-0.9062500000000001,-0.9314472252448285,-0.9740116118330108,-0.712403100775191
0.0,0.0,1.4861111111111112,0.0,0.0,0.0,0.0,0.26659412404788396,-0.0005529444290848161,0.0
0.0,1.0,-0.5046296296296297,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.030411943599668076,0.287596899224809
0.0,0.0,-0.22685185185185186,0.0,0.0,0.0,0.0,0.26659412404788396,0.0005529444290848161,0.0
1.0,5.0,0.5416666666666666,0.0,1.0,1.0,-1.40625,-1.1969532100108793,-1.1448714404202378,-1.3449612403100775
1.0,2.0,0.09259259259259259,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.0284766380978711,0.287596899224809
1.0,5.0,0.5416666666666666,-993.0,1.0,2.0,-0.37500000000000006,-0.5973884657236064,-0.19463643903787686,0.0372093023255828
0.0,5.0,1.2361111111111112,0.0,0.0,0.0,-1.40625,-1.1969532100108793,-1.1454243848493229,-1.3449612403100775
1.0,3.0,-0.3055555555555556,0.0,0.0,0.0,0.09374999999999994,-0.3318824809575556,0.029582526956040973,0.287596899224809
0.0,0.0,0.38425925925925924,0.0,0.0,0.0,0.0,0.26659412404788396,0.0008294166436273469,0.0
0.0,1.0,1.7083333333333333,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.0022117777163395097,0.287596899224809
1.0,9.0,0.625,0.0,0.0,0.0,-0.6875,0.48966267682263803,-1.0992535250207354,-1.7627906976744159
1.0,3.0,-0.38425925925925924,0.0,1.0,1.0,-1.25,-1.684439608269866,-1.1081006358860934,-0.8899224806201564
1.0,5.0,-0.42592592592592593,0.0,0.0,0.0,-0.37500000000000006,-0.5973884657236064,-0.19463643903787686,0.0372093023255828
1.0,5.0,0.7824074074074074,0.0,0.0,0.0,-0.37500000000000006,-0.5973884657236064,-0.21592479955764463,0.0372093023255828
1.0,3.0,-0.39814814814814814,0.0,0.0,0.0,0.09374999999999994,-0.3318824809575556,0.029582526956040973,0.287596899224809
0.0,0.0,-0.3287037037037037,0.0,0.0,0.0,0.0,0.26659412404788396,0.00027647221454228524,0.0
1.0,4.0,0.14351851851851852,-993.0,1.0,2.0,-1.40625,-1.434167573449404,-1.1376831628421344,-1.3449612403100775
1.0,0.0,0.10185185185185185,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9836881393419962,-0.712403100775191
1.0,5.0,-0.5509259259259259,0.0,1.0,1.0,-0.37500000000000006,-0.5973884657236064,-0.18413049488526415,0.0372093023255828
1.0,3.0,-0.08796296296296297,0.0,0.0,0.0,0.09374999999999994,-0.3318824809575556,0.029582526956040973,0.287596899224809
1.0,0.0,2.3425925925925926,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9798175283384021,-0.712403100775191
1.0,3.0,-0.4861111111111111,0.0,0.0,0.0,0.09374999999999994,-0.3318824809575556,0.029306054741498444,0.287596899224809
0.0,0.0,0.17592592592592593,0.0,0.0,0.0,0.0,0.26659412404788396,0.0008294166436273469,0.0
1.0,0.0,0.2222222222222222,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9759469173348079,-0.712403100775191
0.0,1.0,0.6712962962962963,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.028753110312413628,0.287596899224809
0.0,1.0,0.4398148148148148,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.028753110312413628,0.287596899224809
0.0,1.0,-0.49537037037037035,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.030411943599668076,0.287596899224809
1.0,0.0,0.7638888888888888,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9858999170583357,-0.712403100775191
1.0,8.0,-0.05555555555555555,-993.0,2.0,2.0,-0.9062500000000001,0.0,-1.1653303842963783,-1.4131782945736449
0.0,3.0,-0.3333333333333333,0.0,1.0,1.0,-1.25,-1.684439608269866,-1.0992535250207354,-0.8899224806201564
1.0,5.0,-0.09722222222222222,0.0,1.0,1.0,-0.37500000000000006,-0.5973884657236064,-0.23113077135747864,0.0372093023255828
1.0,2.0,1.0324074074074074,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.029029582526955915,0.287596899224809
1.0,5.0,-0.4166666666666667,0.0,0.0,0.0,-0.37500000000000006,-0.5973884657236064,-0.23113077135747864,0.0372093023255828
0.0,5.0,-0.7083333333333334,0.0,0.0,0.0,-0.37500000000000006,-0.5973884657236064,-0.23113077135747864,0.0372093023255828
0.0,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.26659412404788396,-0.0005529444290848161,0.0
0.0,0.0,0.023148148148148147,0.0,0.0,0.0,0.0,0.26659412404788396,0.0008294166436273469,0.0
0.0,0.0,0.30092592592592593,0.0,0.0,0.0,0.0,0.26659412404788396,-0.0005529444290848161,0.0
1.0,2.0,0.18981481481481483,0.0,1.0,1.0,-0.8749999999999999,0.5070729053318931,-1.1141830246060271,-1.5457364341085242
0.0,1.0,-0.23148148148148148,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.028200165883328566,0.287596899224809
0.0,0.0,0.06481481481481481,0.0,0.0,0.0,0.0,0.26659412404788396,0.0008294166436273469,0.0
1.0,5.0,2.009259259259259,0.0,0.0,0.0,-0.37500000000000006,-0.5973884657236064,-0.19463643903787686,0.0372093023255828
0.0,5.0,3.736111111111111,-992.0,3.0,1.0,-1.40625,-1.1969532100108793,-1.1454243848493229,-1.3449612403100775
1.0,0.0,1.1805555555555556,0.0,1.0,1.0,-0.9062500000000001,-0.9314472252448285,-0.9759469173348079,-0.712403100775191
0.0,2.0,2.6296296296296298,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.029029582526955915,0.287596899224809
0.0,5.0,-0.6203703703703703,0.0,0.0,0.0,-0.37500000000000006,-0.5973884657236064,-0.16920099529997237,0.0372093023255828
1.0,0.0,-0.11574074074074074,0.0,1.0,1.0,-0.9062500000000001,-0.9314472252448285,-0.9886646392037601,-0.712403100775191
0.0,0.0,0.7870370370370371,0.0,0.0,0.0,0.0,0.26659412404788396,-0.0002764722145425308,0.0
0.0,2.0,-0.6388888888888888,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.0284766380978711,0.287596899224809
1.0,5.0,0.5185185185185185,0.0,0.0,0.0,-0.37500000000000006,-0.5973884657236064,-0.2037600221177772,0.0372093023255828
0.0,1.0,1.4444444444444444,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.028753110312413628,0.287596899224809
0.0,4.0,-0.18981481481481483,0.0,0.0,0.0,-0.6875,0.9270946681175264,-1.0760298589991706,-1.7627906976744159
1.0,5.0,-0.25925925925925924,0.0,1.0,1.0,-0.37500000000000006,-0.5973884657236064,-0.19463643903787686,0.0372093023255828
1.0,0.0,-0.4861111111111111,0.0,1.0,1.0,-0.9062500000000001,-0.9314472252448285,-0.9836881393419962,-0.712403100775191
1.0,5.0,-0.3472222222222222,0.0,1.0,1.0,-0.37500000000000006,-0.5973884657236064,-0.18413049488526415,0.0372093023255828
0.0,0.0,-0.4305555555555556,0.0,0.0,0.0,0.0,0.26659412404788396,0.0,0.0
1.0,3.0,0.4212962962962963,0.0,0.0,0.0,0.09374999999999994,-0.3318824809575556,0.029582526956040973,0.287596899224809
1.0,2.0,-0.7638888888888888,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.03068841581421061,0.287596899224809
1.0,2.0,-0.125,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.029306054741498444,0.287596899224809
0.0,0.0,3.574074074074074,0.0,0.0,0.0,0.0,0.26659412404788396,0.00027647221454228524,0.0
0.0,1.0,-0.19444444444444445,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.001935305501796979,0.287596899224809
1.0,2.0,-0.032407407407407406,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.02764722145424375,0.287596899224809
0.0,0.0,0.3472222222222222,0.0,0.0,0.0,0.0,0.26659412404788396,-0.0002764722145425308,0.0
0.0,0.0,-0.20833333333333334,0.0,0.0,0.0,0.0,0.26659412404788396,0.0008294166436273469,0.0
1.0,8.0,1.0185185185185186,0.0,0.0,0.0,-0.9062500000000001,-0.733405875952116,-0.9529997235277855,-0.712403100775191
1.0,0.0,-0.046296296296296294,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9886646392037601,-0.712403100775191
1.0,0.0,-0.7638888888888888,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9928117224218966,-0.712403100775191
1.0,2.0,-0.5925925925925926,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.0284766380978711,0.287596899224809
1.0,0.0,-0.39814814814814814,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9928117224218966,-0.712403100775191
1.0,0.0,3.574074074074074,0.0,1.0,1.0,-0.9062500000000001,-0.9314472252448285,-0.9886646392037601,-0.712403100775191
1.0,0.0,0.2222222222222222,0.0,1.0,1.0,-0.9062500000000001,-0.9314472252448285,-0.9972352778545757,-0.712403100775191
0.0,0.0,1.8888888888888888,0.0,0.0,0.0,0.0,0.26659412404788396,0.0008294166436273469,0.0
1.0,2.0,1.7361111111111112,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.0284766380978711,0.287596899224809
0.0,0.0,1.1064814814814814,0.0,0.0,0.0,0.0,0.26659412404788396,-0.0002764722145425308,0.0
1.0,0.0,2.9166666666666665,0.0,1.0,1.0,-0.9062500000000001,-0.9314472252448285,-0.9886646392037601,-0.712403100775191
1.0,3.0,-0.5324074074074074,0.0,0.0,0.0,0.09374999999999994,-0.3318824809575556,0.029306054741498444,0.287596899224809
0.0,0.0,-0.30092592592592593,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9858999170583357,-0.712403100775191
0.0,2.0,0.26851851851851855,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.03068841581421061,0.287596899224809
1.0,3.0,-0.013888888888888888,0.0,0.0,0.0,0.09374999999999994,-0.3318824809575556,0.03013547138512579,0.287596899224809
1.0,2.0,-0.009259259259259259,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.028753110312413628,0.287596899224809
1.0,5.0,0.30092592592592593,0.0,0.0,0.0,-0.37500000000000006,-0.5973884657236064,-0.23113077135747864,0.0372093023255828
1.0,2.0,-0.5185185185185185,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.02764722145424375,0.287596899224809
1.0,1.0,-0.4444444444444444,0.0,0.0,0.0,-1.25,-0.8552774755168705,-0.9944705557091513,-0.8899224806201564
1.0,2.0,-0.2361111111111111,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.03068841581421061,0.287596899224809
1.0,8.0,0.9259259259259259,0.0,0.0,0.0,-0.9062500000000001,-0.733405875952116,-0.9543820846004977,-0.712403100775191
0.0,0.0,1.7314814814814814,0.0,0.0,0.0,0.0,0.26659412404788396,0.001935305501796979,0.0
0.0,0.0,-0.27314814814814814,0.0,0.0,0.0,0.0,0.26659412404788396,0.001935305501796979,0.0
0.0,1.0,-0.2824074074074074,0.0,0.0,0.0,-0.8749999999999999,0.3329706202394044,-1.1451479126347803,-1.5457364341085242
1.0,5.0,0.3287037037037037,0.0,1.0,1.0,-0.37500000000000006,-0.5973884657236064,-0.21592479955764463,0.0372093023255828
0.0,0.0,-0.19907407407407407,0.0,0.0,0.0,0.0,0.26659412404788396,-0.0005529444290848161,0.0
1.0,3.0,-0.06481481481481481,0.0,0.0,0.0,0.09374999999999994,-0.3318824809575556,0.030411943599668076,0.287596899224809
1.0,8.0,-0.1111111111111111,0.0,0.0,0.0,-0.9062500000000001,-0.733405875952116,-0.9543820846004977,-0.712403100775191
1.0,5.0,2.1944444444444446,0.0,0.0,0.0,-0.37500000000000006,-0.5973884657236064,-0.21592479955764463,0.0372093023255828
